try_total_count,try_total_time
913,958.9166666666666
443,478.4166666666667
1879,1994.5166666666667
288,315.4166666666667
47,51.266666666666666
214,222.31666666666666
101,101.16666666666667
117,122.86666666666666
700,763.3166666666667
32,35.266666666666666
852,905.1166666666667
407,443.46666666666664
943,1009.9166666666666
854,894.3166666666667
475,503.56666666666666
481,494.4166666666667
1677,1799.4666666666667
216,230.01666666666668
588,614.1166666666667
724,769.3166666666667
1288,1387.2166666666667
477,510.3666666666667
1114,1205.5166666666667
383,411.6166666666667
650,697.8666666666667
1076,1129.1166666666666
621,648.5166666666667
584,625.3166666666667
144,151.91666666666666
127,137.81666666666666
437,472.1666666666667
3,4.716666666666667
1046,1106.6666666666667
152,164.01666666666668
156,165.76666666666668
433,466.8666666666667
976,1032.1666666666667
258,272.3666666666667
990,1061.1166666666666
613,639.8666666666667
171,179.16666666666666
357,388.3666666666667
573,593.7166666666667
666,705.0166666666667
1295,1359.1666666666667
2,3.566666666666667
785,827.7166666666667
364,383.71666666666664
368,380.51666666666665
210,228.01666666666668
48,53.56666666666667
322,340.76666666666665
10,14.066666666666666
485,525.7166666666667
188,194.61666666666667
335,349.71666666666664
604,634.3666666666667
411,429.3666666666667
13,14.666666666666666
962,1022.5166666666667
603,655.1166666666667
948,1006.0666666666667
571,614.4666666666667
682,711.3166666666667
169,184.06666666666666
89,96.41666666666667
2137,2240.3166666666666
1522,1618.7166666666667
832,876.9666666666667
1956,2066.116666666667
235,246.26666666666668
109,112.46666666666667
3,4.066666666666666
88,96.71666666666667
81,86.46666666666667
358,381.31666666666666
464,505.46666666666664
1641,1746.2166666666667
28,32.21666666666667
463,474.76666666666665
2683,2847.866666666667
401,430.26666666666665
710,763.1666666666666
1425,1494.7666666666667
109,121.11666666666666
1608,1695.6666666666667
365,400.1666666666667
109,108.01666666666667
406,433.6166666666667
1569,1680.9666666666667
366,391.8666666666667
144,156.51666666666668
44,46.666666666666664
871,940.7166666666667
689,718.8666666666667
285,305.1166666666667
180,188.66666666666666
68,73.36666666666666
2174,2301.7166666666667
2431,2583.5666666666666
350,365.46666666666664
174,183.56666666666666
254,267.6666666666667
89,91.06666666666666
51,54.61666666666667
574,618.4166666666666
474,499.6166666666667
1266,1341.7166666666667
138,146.71666666666667
346,362.71666666666664
786,852.5166666666667
231,243.31666666666666
736,791.3166666666667
502,535.1666666666666
1305,1389.4166666666667
815,857.8666666666667
435,451.71666666666664
613,671.9166666666666
548,568.7166666666667
282,300.3666666666667
1196,1270.0166666666667
166,169.06666666666666
162,173.66666666666666
981,1040.4166666666667
199,202.16666666666666
46,53.916666666666664
250,274.4166666666667
571,610.8666666666667
300,326.26666666666665
224,241.91666666666666
807,854.7166666666667
116,125.51666666666667
1724,1793.0166666666667
289,306.46666666666664
22,25.566666666666666
476,507.4166666666667
137,156.56666666666666
1688,1777.8666666666666
189,194.71666666666667
380,395.4166666666667
884,961.5166666666667
362,398.76666666666665
486,500.01666666666665
65,71.91666666666667
611,643.7166666666667
1805,1881.4166666666667
435,453.21666666666664
1938,2066.516666666667
677,721.6166666666667
770,814.7666666666667
789,829.4166666666666
163,174.16666666666666
629,672.5666666666667
22,25.016666666666666
307,327.01666666666665
973,1034.0666666666666
365,391.81666666666666
273,289.1666666666667
489,521.3166666666667
1541,1646.0166666666667
189,196.46666666666667
2004,2136.9666666666667
1678,1767.9166666666667
1396,1478.8166666666666
1581,1633.1666666666667
1274,1341.9166666666667
1456,1531.2166666666667
616,645.3166666666667
345,362.56666666666666
6,7.666666666666667
249,267.1166666666667
227,245.41666666666666
393,417.76666666666665
162,172.41666666666666
548,580.1166666666667
275,292.31666666666666
269,282.8666666666667
367,392.8666666666667
605,654.0166666666667
98,106.86666666666666
139,148.96666666666667
523,547.2666666666667
100,106.66666666666667
623,653.7166666666667
1763,1870.5666666666666
215,223.61666666666667
103,106.66666666666667
1254,1341.0166666666667
1836,1935.2666666666667
217,230.86666666666667
456,497.31666666666666
299,325.9166666666667
587,623.8666666666667
438,465.31666666666666
80,85.26666666666667
12,11.516666666666667
1843,1949.6166666666666
971,1008.1166666666667
11,12.966666666666667
1823,1924.3666666666666
1868,1997.7166666666667
1207,1274.0666666666666
448,478.31666666666666
498,520.3166666666667
461,491.31666666666666
73,78.46666666666667
868,901.3666666666667
1175,1247.1166666666666
1123,1191.6166666666666
249,274.21666666666664
891,928.9166666666666
256,276.01666666666665
984,1026.5166666666667
1121,1167.3666666666666
807,852.4666666666667
1813,1928.0166666666667
957,1007.9166666666666
864,908.8166666666667
1412,1487.1166666666666
236,250.11666666666667
20,23.716666666666665
501,551.0166666666667
937,1002.4666666666667
113,118.06666666666666
1318,1383.1166666666666
17,18.016666666666666
1831,1968.0166666666667
250,262.8666666666667
568,592.5666666666667
2711,2858.1666666666665
79,86.16666666666667
43,43.416666666666664
157,164.31666666666666
122,134.96666666666667
457,497.51666666666665
244,264.1666666666667
309,330.96666666666664
1201,1261.9166666666667
923,975.8666666666667
256,278.21666666666664
307,341.6166666666667
19,22.216666666666665
12,15.416666666666666
1198,1259.2666666666667
107,109.26666666666667
23,24.166666666666668
461,485.01666666666665
161,170.06666666666666
289,301.76666666666665
897,932.2666666666667
1093,1152.8666666666666
655,707.3166666666667
420,451.06666666666666
547,572.7166666666667
1678,1747.1666666666667
697,752.6666666666666
1103,1181.7166666666667
3140,3329.616666666667
392,437.21666666666664
372,395.56666666666666
89,95.71666666666667
486,507.8666666666667
342,357.9166666666667
154,162.56666666666666
173,182.51666666666668
276,295.6666666666667
378,406.76666666666665
142,153.71666666666667
31,33.36666666666667
842,896.4666666666667
92,98.51666666666667
445,471.21666666666664
192,206.86666666666667
172,184.26666666666668
69,72.56666666666666
1237,1308.7666666666667
58,56.46666666666667
100,107.71666666666667
144,158.96666666666667
51,56.016666666666666
192,221.81666666666666
493,534.9666666666667
229,243.51666666666668
803,842.4166666666666
76,80.61666666666666
284,301.8666666666667
56,61.56666666666667
305,320.6666666666667
139,147.01666666666668
1143,1201.2166666666667
95,104.76666666666667
1586,1667.5666666666666
110,119.66666666666667
127,127.16666666666667
313,333.96666666666664
270,281.51666666666665
38,44.11666666666667
209,220.31666666666666
2,2.9166666666666665
113,123.56666666666666
727,771.5666666666667
363,388.71666666666664
138,147.06666666666666
98,108.46666666666667
483,513.7666666666667
75,82.21666666666667
291,309.01666666666665
1992,2108.016666666667
340,360.26666666666665
365,385.8666666666667
1313,1353.7166666666667
113,123.96666666666667
1546,1649.6166666666666
19,21.666666666666668
70,80.51666666666667
261,279.71666666666664
55,55.31666666666667
528,566.1166666666667
204,215.06666666666666
224,236.11666666666667
99,104.96666666666667
521,547.9166666666666
760,825.3166666666667
164,179.76666666666668
1348,1431.4166666666667
420,439.81666666666666
1666,1773.6166666666666
312,330.8666666666667
697,734.3666666666667
409,431.6166666666667
796,839.9666666666667
55,55.666666666666664
448,486.46666666666664
185,200.86666666666667
139,153.86666666666667
1367,1447.4666666666667
314,333.21666666666664
1159,1220.9166666666667
1382,1498.2166666666667
222,241.51666666666668
1121,1183.9166666666667
634,671.8166666666667
331,353.3666666666667
53,56.016666666666666
353,380.3666666666667
588,625.3666666666667
36,36.56666666666667
555,590.8166666666667
487,507.6666666666667
329,346.06666666666666
447,472.71666666666664
366,383.31666666666666
67,71.81666666666666
930,985.3666666666667
44,50.81666666666667
87,91.81666666666666
1021,1084.3666666666666
333,344.76666666666665
467,488.1666666666667
669,717.2666666666667
8,10.216666666666667
327,350.81666666666666
283,306.51666666666665
717,768.1166666666667
624,656.9166666666666
252,268.46666666666664
236,250.76666666666668
48,45.766666666666666
1408,1508.2666666666667
197,212.76666666666668
763,812.4166666666666
1741,1838.2666666666667
1474,1556.6166666666666
474,508.1666666666667
268,279.4166666666667
910,968.0166666666667
414,437.3666666666667
259,272.06666666666666
364,389.31666666666666
270,278.21666666666664
161,168.26666666666668
153,159.06666666666666
497,528.2666666666667
60,68.66666666666667
413,438.76666666666665
391,411.51666666666665
558,599.2166666666667
150,162.86666666666667
59,63.31666666666667
1752,1855.1166666666666
213,225.31666666666666
485,514.4166666666666
1042,1097.7166666666667
690,725.8666666666667
949,1017.0666666666667
269,288.96666666666664
1010,1075.1166666666666
769,828.4666666666667
91,99.66666666666667
2405,2548.0666666666666
2595,2751.2166666666667
864,920.3166666666667
427,451.56666666666666
977,1039.3166666666666
31,34.61666666666667
884,954.7166666666667
117,120.56666666666666
159,170.21666666666667
58,67.36666666666666
744,786.8666666666667
2105,2228.2166666666667
288,309.1666666666667
2448,2580.4666666666667
1524,1614.5166666666667
437,469.1666666666667
675,717.1166666666667
154,171.86666666666667
205,220.21666666666667
143,152.36666666666667
353,379.1666666666667
108,112.41666666666667
289,298.01666666666665
385,403.06666666666666
1042,1132.3166666666666
1662,1752.7666666666667
470,505.76666666666665
250,262.76666666666665
116,122.46666666666667
979,1037.0666666666666
118,126.01666666666667
1257,1324.8666666666666
1065,1129.8666666666666
197,209.56666666666666
278,299.06666666666666
260,274.8666666666667
475,506.81666666666666
967,1040.0166666666667
77,82.66666666666667
2039,2159.1666666666665
490,497.31666666666666
1405,1496.7666666666667
1031,1095.5666666666666
849,893.9666666666667
228,247.56666666666666
59,61.81666666666667
113,122.61666666666666
660,701.3666666666667
417,454.06666666666666
1631,1735.0166666666667
285,309.96666666666664
322,324.46666666666664
1139,1205.5166666666667
1643,1722.7166666666667
1010,1048.7666666666667
725,778.1166666666667
79,90.26666666666667
553,583.3166666666667
378,404.56666666666666
199,208.91666666666666
362,378.26666666666665
2234,2374.266666666667
668,705.5166666666667
1847,1927.3166666666666
446,452.06666666666666
674,711.0166666666667
249,255.51666666666668
1719,1825.2666666666667
13,14.266666666666667
366,389.26666666666665
44,46.86666666666667
214,233.16666666666666
301,315.56666666666666
244,268.26666666666665
6,8.566666666666666
1913,2048.3166666666666
13,16.616666666666667
393,426.46666666666664
814,870.5166666666667
817,865.9666666666667
673,709.9166666666666
42,51.31666666666667
677,712.7666666666667
2831,3035.3166666666666
974,1025.1166666666666
1266,1340.1166666666666
32,33.766666666666666
768,819.5166666666667
494,524.7166666666667
42,44.36666666666667
2093,2210.9166666666665
285,303.01666666666665
128,130.71666666666667
44,47.666666666666664
289,310.6666666666667
54,65.21666666666667
370,392.21666666666664
522,551.1666666666666
52,59.71666666666667
1294,1373.5166666666667
622,665.1166666666667
472,498.01666666666665
1,2.4166666666666665
1858,1955.1666666666667
304,334.76666666666665
1111,1174.9166666666667
823,881.3666666666667
3463,3667.9666666666667
154,164.66666666666666
1807,1928.7166666666667
411,437.1666666666667
414,437.8666666666667
156,163.36666666666667
160,166.61666666666667
65,75.51666666666667
179,188.21666666666667
712,759.4166666666666
531,563.2666666666667
2,3.566666666666667
1728,1818.0666666666666
1161,1239.7166666666667
1912,2026.1666666666667
508,548.0666666666667
408,429.1666666666667
106,112.11666666666666
133,144.76666666666668
339,362.56666666666666
1153,1240.2666666666667
106,109.06666666666666
262,266.4166666666667
44,46.71666666666667
957,1012.9666666666667
79,85.46666666666667
342,354.46666666666664
1865,1987.7666666666667
724,760.5166666666667
509,531.2666666666667
84,88.91666666666667
906,963.2166666666667
352,376.6666666666667
2298,2448.9666666666667
651,675.7666666666667
242,255.56666666666666
994,1067.2666666666667
910,974.6166666666667
1195,1261.1166666666666
85,90.31666666666666
1705,1790.3666666666666
1003,1050.6666666666667
700,732.3166666666667
80,91.46666666666667
41,44.61666666666667
321,344.81666666666666
1314,1410.1166666666666
49,55.21666666666667
1413,1517.6666666666667
310,327.4166666666667
1247,1322.4666666666667
474,516.8166666666667
518,545.5166666666667
99,109.26666666666667
412,441.1166666666667
364,388.3666666666667
850,904.1166666666667
587,622.3166666666667
656,696.7666666666667
995,1062.3166666666666
115,121.96666666666667
666,701.6166666666667
381,397.56666666666666
169,183.56666666666666
746,797.9666666666667
369,394.81666666666666
206,219.61666666666667
356,371.01666666666665
1205,1288.6166666666666
350,375.6666666666667
870,911.0666666666667
894,923.8166666666667
160,169.91666666666666
565,601.3166666666667
94,100.31666666666666
832,873.6666666666666
1591,1726.2166666666667
715,761.2666666666667
508,528.7166666666667
735,792.3666666666667
1078,1149.4666666666667
1581,1681.9666666666667
1086,1150.0166666666667
397,405.96666666666664
1070,1131.2666666666667
1436,1509.1666666666667
11,12.166666666666666
97,102.56666666666666
1504,1587.7166666666667
1028,1086.0166666666667
20,25.216666666666665
1455,1549.1166666666666
221,237.36666666666667
480,506.3666666666667
366,393.3666666666667
1027,1067.9166666666667
102,112.01666666666667
458,482.56666666666666
956,1022.8666666666667
188,201.31666666666666
176,189.91666666666666
545,577.4166666666666
93,102.66666666666667
431,461.4166666666667
33,35.81666666666667
331,343.06666666666666
253,261.76666666666665
2136,2277.116666666667
10,10.866666666666667
387,419.6166666666667
732,782.9666666666667
1012,1082.0166666666667
2214,2367.016666666667
101,109.91666666666667
397,423.6666666666667
63,66.11666666666666
718,771.4666666666667
609,650.8666666666667
308,323.6166666666667
30,31.466666666666665
1289,1367.0666666666666
1129,1195.6666666666667
1720,1807.2166666666667
856,914.4666666666667
553,588.7666666666667
30,30.666666666666668
365,382.6166666666667
108,113.41666666666667
786,820.4666666666667
238,250.41666666666666
38,44.81666666666667
3340,3540.766666666667
161,156.26666666666668
399,416.01666666666665
709,753.0166666666667
628,670.0166666666667
203,213.86666666666667
1377,1476.2166666666667
2241,2381.9666666666667
744,789.5166666666667
859,906.5666666666667
209,219.26666666666668
110,123.26666666666667
688,729.6666666666666
199,210.56666666666666
98,104.06666666666666
1420,1528.2166666666667
183,194.01666666666668
283,304.96666666666664
1574,1669.4666666666667
50,55.766666666666666
52,56.21666666666667
736,763.2666666666667
371,391.46666666666664
735,782.0166666666667
1309,1365.7166666666667
45,49.166666666666664
341,358.06666666666666
210,222.76666666666668
185,196.26666666666668
412,438.6666666666667
2074,2211.0666666666666
248,268.51666666666665
344,375.3666666666667
295,311.56666666666666
326,341.81666666666666
1547,1645.1666666666667
954,1020.9166666666666
89,98.71666666666667
1054,1132.9166666666667
123,130.36666666666667
147,161.71666666666667
262,277.56666666666666
13,14.066666666666666
84,85.11666666666666
260,270.8666666666667
68,71.26666666666667
16,20.766666666666666
249,268.56666666666666
18,21.916666666666668
612,651.0666666666667
286,295.51666666666665
456,485.31666666666666
734,783.5166666666667
136,142.21666666666667
774,806.8666666666667
709,747.2666666666667
131,132.56666666666666
546,574.2166666666667
288,308.56666666666666
441,464.01666666666665
4,5.516666666666667
1971,2082.766666666667
640,669.8166666666667
525,565.1166666666667
506,541.3666666666667
285,312.4166666666667
72,78.91666666666667
